db_id,question,query,correct_tables
musical,What are the names of actors ordered descending by the year in which their musical was awarded?,SELECT t1.name FROM actor as t1 JOIN musical as t2 ON t1.musical_id  =  t2.musical_id ORDER BY t2.year DESC,"actor, musical"
musical,Return the most frequent result across all musicals.,SELECT result FROM musical GROUP BY result ORDER BY COUNT(*) DESC LIMIT 1,musical
musical,Show different nominees and the number of musicals they have been nominated.,"SELECT nominee ,  COUNT(*) FROM musical GROUP BY nominee",musical
musical,What are the characters of actors in descending order of age?,SELECT character FROM actor ORDER BY age DESC,actor
musical,Show names of musicals which have at least three actors.,SELECT t2.name FROM actor as t1 JOIN musical as t2 ON t1.musical_id  =  t2.musical_id GROUP BY t1.musical_id HAVING COUNT(*)  >=  3,"actor, musical"
musical,What are the characters and duration of actors?,"SELECT character ,  duration FROM actor",actor
musical,Return the names of musicals who have the nominee Bob Fosse.,"SELECT name FROM musical WHERE nominee  =  ""Bob Fosse""",musical
entrepreneur,How many distinct companies are there?,SELECT COUNT(DISTINCT company) FROM entrepreneur,entrepreneur
entrepreneur,Return the investors who have invested in two or more entrepreneurs.,SELECT investor FROM entrepreneur GROUP BY investor HAVING COUNT(*)  >=  2,entrepreneur
entrepreneur,What are the weights of entrepreneurs in descending order of money requested?,SELECT t2.weight FROM entrepreneur as t1 JOIN people as t2 ON t1.people_id  =  t2.people_id ORDER BY t1.money_requested DESC,"entrepreneur, people"
entrepreneur,List the companies of entrepreneurs in descending order of money requested.,SELECT company FROM entrepreneur ORDER BY money_requested DESC,entrepreneur
entrepreneur,How many entrepreneurs correspond to each investor?,"SELECT investor ,  COUNT(*) FROM entrepreneur GROUP BY investor",entrepreneur
entrepreneur,Show the company of the tallest entrepreneur.,SELECT t1.company FROM entrepreneur as t1 JOIN people as t2 ON t1.people_id  =  t2.people_id ORDER BY t2.height DESC LIMIT 1,"entrepreneur, people"
entrepreneur,What is the investor that has invested in the most number of entrepreneurs?,SELECT investor FROM entrepreneur GROUP BY investor ORDER BY COUNT(*) DESC LIMIT 1,entrepreneur
entrepreneur,Which company was started by the entrepreneur with the greatest height?,SELECT t1.company FROM entrepreneur as t1 JOIN people as t2 ON t1.people_id  =  t2.people_id ORDER BY t2.height DESC LIMIT 1,"entrepreneur, people"
entrepreneur,Return the average money requested across all entrepreneurs.,SELECT AVG(money_requested) FROM entrepreneur,entrepreneur
entrepreneur,List the names of people that are not entrepreneurs.,SELECT name FROM people WHERE people_id NOT IN (SELECT people_id FROM entrepreneur),"people, entrepreneur"
entrepreneur,What is the total money requested by entrepreneurs with height more than 1.85?,SELECT SUM(t1.money_requested) FROM entrepreneur as t1 JOIN people as t2 ON t1.people_id  =  t2.people_id WHERE t2.height  >  1.85,"entrepreneur, people"
entrepreneur,What are the investors that have invested in at least two entrepreneurs?,SELECT investor FROM entrepreneur GROUP BY investor HAVING COUNT(*)  >=  2,entrepreneur
entrepreneur,"What are the dates of birth of entrepreneurs with investor ""Simon Woodroffe"" or ""Peter Jones""?","SELECT t2.date_of_birth FROM entrepreneur as t1 JOIN people as t2 ON t1.people_id  =  t2.people_id WHERE t1.investor  =  ""Simon Woodroffe"" OR t1.investor  =  ""Peter Jones""","entrepreneur, people"
entrepreneur,What is the weight of the shortest person?,SELECT weight FROM people ORDER BY height ASC LIMIT 1,people
entrepreneur,What are the names of people who are not entrepreneurs?,SELECT name FROM people WHERE people_id NOT IN (SELECT people_id FROM entrepreneur),"people, entrepreneur"
entrepreneur,What are the names of entrepreneurs?,SELECT t2.name FROM entrepreneur as t1 JOIN people as t2 ON t1.people_id  =  t2.people_id,"entrepreneur, people"
entrepreneur,What are the companies and investors that correspond to each entrepreneur?,"SELECT company ,  investor FROM entrepreneur",entrepreneur
entrepreneur,Return the weight of the shortest person.,SELECT weight FROM people ORDER BY height ASC LIMIT 1,people
entrepreneur,Return the name of the heaviest entrepreneur.,SELECT t2.name FROM entrepreneur as t1 JOIN people as t2 ON t1.people_id  =  t2.people_id ORDER BY t2.weight DESC LIMIT 1,"entrepreneur, people"
entrepreneur,"Return the names of people, ordered by weight ascending.",SELECT name FROM people ORDER BY weight ASC,people
entrepreneur,What are the investors who have invested in both entrepreneurs who requested more than 140000 and entrepreneurs who requested less than 120000?,SELECT investor FROM entrepreneur WHERE money_requested  >  140000 INTERSECT SELECT investor FROM entrepreneur WHERE money_requested  <  120000,entrepreneur
entrepreneur,What are the investors of entrepreneurs and the corresponding number of entrepreneurs invested by each investor?,"SELECT investor ,  COUNT(*) FROM entrepreneur GROUP BY investor",entrepreneur
entrepreneur,What is the average money requested by all entrepreneurs?,SELECT AVG(money_requested) FROM entrepreneur,entrepreneur
entrepreneur,Show the investors shared by entrepreneurs that requested more than 140000 and entrepreneurs that requested less than 120000.,SELECT investor FROM entrepreneur WHERE money_requested  >  140000 INTERSECT SELECT investor FROM entrepreneur WHERE money_requested  <  120000,entrepreneur
entrepreneur,Return the investor who have invested in the greatest number of entrepreneurs.,SELECT investor FROM entrepreneur GROUP BY investor ORDER BY COUNT(*) DESC LIMIT 1,entrepreneur
entrepreneur,Return the names of entrepreneurs.,SELECT t2.name FROM entrepreneur as t1 JOIN people as t2 ON t1.people_id  =  t2.people_id,"entrepreneur, people"
entrepreneur,"What are the companies of entrepreneurs, ordered descending by amount of money requested?",SELECT company FROM entrepreneur ORDER BY money_requested DESC,entrepreneur
entrepreneur,List the companies and the investors of entrepreneurs.,"SELECT company ,  investor FROM entrepreneur",entrepreneur
entrepreneur,Give the total money requested by entrepreneurs who are taller than 1.85.,SELECT SUM(t1.money_requested) FROM entrepreneur as t1 JOIN people as t2 ON t1.people_id  =  t2.people_id WHERE t2.height  >  1.85,"entrepreneur, people"
entrepreneur,"Return the weights of entrepreneurs, ordered descending by amount of money requested.",SELECT t2.weight FROM entrepreneur as t1 JOIN people as t2 ON t1.people_id  =  t2.people_id ORDER BY t1.money_requested DESC,"entrepreneur, people"
entrepreneur,"What are the names of entrepreneurs whose investor is not ""Rachel Elnaugh""?","SELECT t2.name FROM entrepreneur as t1 JOIN people as t2 ON t1.people_id  =  t2.people_id WHERE t1.investor != ""Rachel Elnaugh""","entrepreneur, people"
entrepreneur,Return the dates of birth for entrepreneurs who have either the investor Simon Woodroffe or Peter Jones.,"SELECT t2.date_of_birth FROM entrepreneur as t1 JOIN people as t2 ON t1.people_id  =  t2.people_id WHERE t1.investor  =  ""Simon Woodroffe"" OR t1.investor  =  ""Peter Jones""","entrepreneur, people"
entrepreneur,Return the names of entrepreneurs do no not have the investor Rachel Elnaugh.,"SELECT t2.name FROM entrepreneur as t1 JOIN people as t2 ON t1.people_id  =  t2.people_id WHERE t1.investor != ""Rachel Elnaugh""","entrepreneur, people"
entrepreneur,Count the number of entrepreneurs.,SELECT COUNT(*) FROM entrepreneur,entrepreneur
entrepreneur,List the names of entrepreneurs and their companies in descending order of money requested?,"SELECT t2.name ,  t1.company FROM entrepreneur as t1 JOIN people as t2 ON t1.people_id  =  t2.people_id ORDER BY t1.money_requested","entrepreneur, people"
entrepreneur,How many entrepreneurs are there?,SELECT COUNT(*) FROM entrepreneur,entrepreneur
cre_Theme_park,What is the average price range of hotels for each each star rating code?,"SELECT star_rating_code ,  AVG(price_range) FROM hotels GROUP BY star_rating_code",hotels
cre_Theme_park,"What are the name, id and the corresponding number of visits for each  tourist attraction?","SELECT t1.name ,  t2.tourist_attraction_id ,   COUNT(*) FROM tourist_attractions as t1 JOIN visits as t2 ON t1.tourist_attraction_id  =  t2.tourist_attraction_id GROUP BY t2.tourist_attraction_id","tourist_attractions, visits"
cre_Theme_park,What are the price ranges of hotels?,SELECT price_range FROM hotels,hotels
cre_Theme_park,Show the transportation method most people choose to get to tourist attractions.,SELECT how_to_get_there FROM tourist_attractions GROUP BY how_to_get_there ORDER BY COUNT(*) DESC LIMIT 1,tourist_attractions
cre_Theme_park,Find the tourist attractions that have parking or shopping as their feature details. What are the names of the attractions?,SELECT t1.name FROM tourist_attractions as t1 JOIN tourist_attraction_features as t2 ON t1.tourist_attraction_id  =  t2.tourist_attraction_id JOIN features as t3 ON t2.feature_id  =  t3.feature_id WHERE t3.feature_details  =  'park' UNION SELECT t1.name FROM tourist_attractions as t1 JOIN tourist_attraction_features as t2 ON t1.tourist_attraction_id  =  t2.tourist_attraction_id JOIN features as t3 ON t2.feature_id  =  t3.feature_id WHERE t3.feature_details  =  'shopping',"tourist_attractions, tourist_attraction_features, features"
cre_Theme_park,"Find all the locations whose names contain the word ""film"".","SELECT location_name FROM locations WHERE location_name LIKE ""%film%""",locations
cre_Theme_park,What are the details and star ratings of the three hotels with the lowest price ranges?,"SELECT other_hotel_details ,  star_rating_code FROM hotels ORDER BY price_range ASC LIMIT 3",hotels
cre_Theme_park,What are the average prices of hotels grouped by their pet policy.,"SELECT pets_allowed_yn ,  AVG(price_range) FROM hotels GROUP BY pets_allowed_yn",hotels
cre_Theme_park,Show the description and code of the attraction type most tourist attractions belong to.,"SELECT t1.attraction_type_description ,  t2.attraction_type_code FROM ref_attraction_types as t1 JOIN tourist_attractions as t2 ON t1.attraction_type_code  =  t2.attraction_type_code GROUP BY t2.attraction_type_code ORDER BY COUNT(*) DESC LIMIT 1","ref_attraction_types, tourist_attractions"
cre_Theme_park,Show the average price of hotels for different pet policy.,"SELECT pets_allowed_yn ,  AVG(price_range) FROM hotels GROUP BY pets_allowed_yn",hotels
cre_Theme_park,What are the details and opening hours of the museums?,"SELECT t1.museum_details ,  t2.opening_hours FROM museums as t1 JOIN tourist_attractions as t2 ON t1.museum_id  =  t2.tourist_attraction_id","museums, tourist_attractions"
cre_Theme_park,"Find the address of the location named ""UK Gallery"".","SELECT address FROM locations WHERE location_name  =  ""UK Gallery""",locations
cre_Theme_park,"Which tourist attraction is associated with the photo ""game1""? Return its name.","SELECT t2.name FROM photos as t1 JOIN tourist_attractions as t2 ON t1.tourist_attraction_id  =  t2.tourist_attraction_id WHERE t1.name  =  ""game1""","photos, tourist_attractions"
cre_Theme_park,Which tourist attractions are related to royal family? Tell me their details and how we can get there.,"SELECT t1.royal_family_details ,  t2.how_to_get_there FROM royal_family as t1 JOIN tourist_attractions as t2 ON t1.royal_family_id  =  t2.tourist_attraction_id","royal_family, tourist_attractions"
cre_Theme_park,Find the the names of the tourist attractions that the tourist named Alison visited but Rosalind did not visit.,"SELECT t1.name FROM tourist_attractions as t1 JOIN visitors as t2 JOIN visits as t3 ON t1.tourist_attraction_id  =  t3.tourist_attraction_id AND t2.tourist_id  =  t3.tourist_id WHERE t2.tourist_details  =  ""Alison"" EXCEPT SELECT t1.name FROM tourist_attractions as t1 JOIN visitors as t2 JOIN visits as t3 ON t1.tourist_attraction_id  =  t3.tourist_attraction_id AND t2.tourist_id  =  t3.tourist_id WHERE t2.tourist_details  =  ""Rosalind""","tourist_attractions, visitors, visits"
cre_Theme_park,"Which location names contain the word ""film""?","SELECT location_name FROM locations WHERE location_name LIKE ""%film%""",locations
cre_Theme_park,Find the details of the shops that can be reached by walk.,"SELECT t1.shop_details FROM shops as t1 JOIN tourist_attractions as t2 ON t1.shop_id  =  t2.tourist_attraction_id WHERE t2.how_to_get_there  =  ""walk""","shops, tourist_attractions"
cre_Theme_park,Which tourist attractions are visited at least twice? Give me their names and ids.,"SELECT t1.name ,  t2.tourist_attraction_id FROM tourist_attractions as t1 JOIN visits as t2 ON t1.tourist_attraction_id  =  t2.tourist_attraction_id GROUP BY t2.tourist_attraction_id HAVING COUNT(*)  >=  2","tourist_attractions, visits"
cre_Theme_park,Which tourist attractions do the tourists Vincent and Marcelle visit? Tell me the names of the attractions.,"SELECT t1.name FROM tourist_attractions as t1 JOIN visitors as t2 JOIN visits as t3 ON t1.tourist_attraction_id  =  t3.tourist_attraction_id AND t2.tourist_id  =  t3.tourist_id WHERE t2.tourist_details  =  ""Vincent"" INTERSECT SELECT t1.name FROM tourist_attractions as t1 JOIN visitors as t2 JOIN visits as t3 ON t1.tourist_attraction_id  =  t3.tourist_attraction_id AND t2.tourist_id  =  t3.tourist_id WHERE t2.tourist_details  =  ""Marcelle""","tourist_attractions, visitors, visits"
